time_min,cashier_queue,usher_queue,food_queue,cashiers_busy,ushers_busy,servers_busy,total_served,event,moviegoer,wait_time_min
17.4,40,0,3,5,1,3,38,start_purchase,49,
17.45,40,0,3,5,0,3,38,ticket_checked,42,
17.45,40,0,4,5,0,3,38,join_food_queue,42,
17.6,40,0,4,5,0,3,38,arrive,90,
17.6,41,0,4,5,0,3,38,join_cashier_queue,90,
17.8,41,0,4,5,0,3,38,arrive,91,
17.8,42,0,4,5,0,3,38,join_cashier_queue,91,
18.0,42,0,4,5,0,3,38,arrive,92,
18.0,43,0,4,5,0,3,38,join_cashier_queue,92,
18,43,0,4,4,0,3,38,ticket_purchased,44,
18,43,0,4,4,1,3,38,join_usher_queue,44,
18,43,0,4,3,1,3,38,ticket_purchased,47,
18,43,1,4,3,1,3,38,join_usher_queue,47,
18,42,1,4,4,1,3,38,start_ticket_check,44,
18,41,1,4,5,1,3,38,start_purchase,50,
18,41,1,4,5,1,3,38,start_purchase,51,
18.05,41,1,4,5,0,3,38,ticket_checked,44,
18.05,41,1,4,5,0,3,39,enter_theater,44,9.65
18.05,41,0,4,5,1,3,39,start_ticket_check,47,
18.1,41,0,4,5,0,3,39,ticket_checked,47,
18.1,41,0,5,5,0,3,39,join_food_queue,47,
18.2,41,0,5,5,0,3,39,arrive,93,
18.2,42,0,5,5,0,3,39,join_cashier_queue,93,
18.2,42,0,5,4,0,3,39,ticket_purchased,48,
18.2,42,0,5,4,1,3,39,join_usher_queue,48,
18.2,41,0,5,5,1,3,39,start_ticket_check,48,
18.2,41,0,5,5,1,3,39,start_purchase,52,
18.25,41,0,5,5,0,3,39,ticket_checked,48,
18.25,41,0,5,5,0,3,40,enter_theater,48,9.05
18.4,41,0,5,5,0,3,40,arrive,94,
18.4,42,0,5,5,0,3,40,join_cashier_queue,94,
18.4,42,0,5,4,0,3,40,ticket_purchased,49,
18.4,42,0,5,4,1,3,40,join_usher_queue,49,
18.4,41,0,5,5,1,3,40,start_ticket_check,49,
18.4,41,0,5,5,1,3,40,start_purchase,53,
18.45,41,0,5,5,0,3,40,ticket_checked,49,
18.45,41,0,5,5,0,3,41,enter_theater,49,9.05
18.6,41,0,5,5,0,3,41,arrive,95,
18.6,42,0,5,5,0,3,41,join_cashier_queue,95,
18.8,42,0,5,5,0,3,41,arrive,96,
18.8,43,0,5,5,0,3,41,join_cashier_queue,96,
19.0,43,0,5,5,0,3,41,arrive,97,
19.0,44,0,5,5,0,3,41,join_cashier_queue,97,
19,44,0,5,4,0,3,41,ticket_purchased,46,
19,44,0,5,4,1,3,41,join_usher_queue,46,
19,44,0,5,3,1,3,41,ticket_purchased,51,
19,44,1,5,3,1,3,41,join_usher_queue,51,
19,43,1,5,4,1,3,41,start_ticket_check,46,
19,42,1,5,5,1,3,41,start_purchase,54,
19,42,1,5,5,1,3,41,start_purchase,55,
19.05,42,1,5,5,0,3,41,ticket_checked,46,
19.05,42,1,6,5,0,3,41,join_food_queue,46,
19.05,42,0,6,5,1,3,41,start_ticket_check,51,
19.1,42,0,6,5,0,3,41,ticket_checked,51,
19.1,42,0,7,5,0,3,41,join_food_queue,51,
19.2,42,0,7,5,0,3,41,arrive,98,
19.2,43,0,7,5,0,3,41,join_cashier_queue,98,
19.4,43,0,7,5,0,3,41,arrive,99,
19.4,44,0,7,5,0,3,41,join_cashier_queue,99,
19.6,44,0,7,5,0,3,41,arrive,100,
19.6,45,0,7,5,0,3,41,join_cashier_queue,100,
19.8,45,0,7,5,0,3,41,arrive,101,
19.8,46,0,7,5,0,3,41,join_cashier_queue,101,
20.0,46,0,7,5,0,3,41,arrive,102,
20.0,47,0,7,5,0,3,41,join_cashier_queue,102,
20.1,47,0,7,5,0,2,41,food_received,37,
20.1,47,0,7,5,0,2,42,enter_theater,37,13.1
20.1,47,0,6,5,0,3,42,start_food_order,38,
20.2,47,0,6,5,0,3,42,arrive,103,
20.2,48,0,6,5,0,3,42,join_cashier_queue,103,
20.2,48,0,6,4,0,3,42,ticket_purchased,52,
20.2,48,0,6,4,1,3,42,join_usher_queue,52,
20.2,47,0,6,5,1,3,42,start_ticket_check,52,
20.2,47,0,6,5,1,3,42,start_purchase,56,
20.25,47,0,6,5,0,3,42,ticket_checked,52,
20.25,47,0,6,5,0,3,43,enter_theater,52,10.25
20.4,47,0,6,5,0,3,43,arrive,104,
20.4,48,0,6,5,0,3,43,join_cashier_queue,104,
20.6,48,0,6,5,0,3,43,arrive,105,
20.6,49,0,6,5,0,3,43,join_cashier_queue,105,
20.8,49,0,6,5,0,3,43,arrive,106,
20.8,50,0,6,5,0,3,43,join_cashier_queue,106,
21.0,50,0,6,5,0,3,43,arrive,107,
21.0,51,0,6,5,0,3,43,join_cashier_queue,107,
21,51,0,6,4,0,3,43,ticket_purchased,50,
21,51,0,6,4,1,3,43,join_usher_queue,50,
21,51,0,6,3,1,3,43,ticket_purchased,55,
21,51,1,6,3,1,3,43,join_usher_queue,55,
21,50,1,6,4,1,3,43,start_ticket_check,50,
21,49,1,6,5,1,3,43,start_purchase,57,
21,49,1,6,5,1,3,43,start_purchase,58,
21.05,49,1,6,5,1,2,43,food_received,29,
21.05,49,1,6,5,1,2,44,enter_theater,29,15.65
21.05,49,1,6,5,0,2,44,ticket_checked,50,
21.05,49,1,6,5,0,2,45,enter_theater,50,11.45
21.05,49,0,5,5,1,3,45,start_food_order,43,
21.05,49,0,5,5,1,3,45,start_ticket_check,55,
21.1,49,0,5,5,1,2,45,food_received,32,
21.1,49,0,5,5,1,2,46,enter_theater,32,15.1
21.1,49,0,5,5,0,2,46,ticket_checked,55,
21.1,49,0,5,5,0,2,47,enter_theater,55,10.5
21.1,49,0,4,5,0,3,47,start_food_order,41,
21.2,49,0,4,5,0,3,47,arrive,108,
21.2,50,0,4,5,0,3,47,join_cashier_queue,108,
21.4,50,0,4,5,0,3,47,arrive,109,
21.4,51,0,4,5,0,3,47,join_cashier_queue,109,
21.4,51,0,4,4,0,3,47,ticket_purchased,53,
21.4,51,0,4,4,1,3,47,join_usher_queue,53,
21.4,50,0,4,5,1,3,47,start_ticket_check,53,
21.4,50,0,4,5,1,3,47,start_purchase,59,
21.45,50,0,4,5,0,3,47,ticket_checked,53,
21.45,50,0,4,5,0,3,48,enter_theater,53,11.25
21.6,50,0,4,5,0,3,48,arrive,110,
21.6,51,0,4,5,0,3,48,join_cashier_queue,110,
21.8,51,0,4,5,0,3,48,arrive,111,
21.8,52,0,4,5,0,3,48,join_cashier_queue,111,
22.0,52,0,4,5,0,3,48,arrive,112,
22.0,53,0,4,5,0,3,48,join_cashier_queue,112,
22,53,0,4,4,0,3,48,ticket_purchased,54,
22,53,0,4,4,1,3,48,join_usher_queue,54,
22,53,0,4,3,1,3,48,ticket_purchased,57,
22,53,1,4,3,1,3,48,join_usher_queue,57,
22,52,1,4,4,1,3,48,start_ticket_check,54,
22,51,1,4,5,1,3,48,start_purchase,60,
22,51,1,4,5,1,3,48,start_purchase,61,
22.05,51,1,4,5,0,3,48,ticket_checked,54,
22.05,51,1,5,5,0,3,48,join_food_queue,54,
22.05,51,0,5,5,1,3,48,start_ticket_check,57,
22.1,51,0,5,5,1,2,48,food_received,41,
22.1,51,0,5,5,1,2,49,enter_theater,41,14.3
22.1,51,0,5,5,0,2,49,ticket_checked,57,
22.1,51,0,5,5,0,2,50,enter_theater,57,11.1
22.1,51,0,4,5,0,3,50,start_food_order,42,
22.2,51,0,4,5,0,3,50,arrive,113,
22.2,52,0,4,5,0,3,50,join_cashier_queue,113,
22.2,52,0,4,4,0,3,50,ticket_purchased,56,
22.2,52,0,4,4,1,3,50,join_usher_queue,56,
22.2,51,0,4,5,1,3,50,start_ticket_check,56,
22.2,51,0,4,5,1,3,50,start_purchase,62,
22.25,51,0,4,5,0,3,50,ticket_checked,56,
22.25,51,0,5,5,0,3,50,join_food_queue,56,
22.4,51,0,5,5,0,3,50,arrive,114,
22.4,52,0,5,5,0,3,50,join_cashier_queue,114,
22.6,52,0,5,5,0,3,50,arrive,115,
22.6,53,0,5,5,0,3,50,join_cashier_queue,115,
22.8,53,0,5,5,0,3,50,arrive,116,
22.8,54,0,5,5,0,3,50,join_cashier_queue,116,
23.0,54,0,5,5,0,3,50,arrive,117,
23.0,55,0,5,5,0,3,50,join_cashier_queue,117,
23,55,0,5,4,0,3,50,ticket_purchased,58,
23,55,0,5,4,1,3,50,join_usher_queue,58,
23,55,0,5,3,1,3,50,ticket_purchased,61,
23,55,1,5,3,1,3,50,join_usher_queue,61,
23,54,1,5,4,1,3,50,start_ticket_check,58,
23,53,1,5,5,1,3,50,start_purchase,63,
23,53,1,5,5,1,3,50,start_purchase,64,
23.05,53,1,5,5,1,2,50,food_received,43,
23.05,53,1,5,5,1,2,51,enter_theater,43,14.85
23.05,53,1,5,5,0,2,51,ticket_checked,58,
23.05,53,1,5,5,0,3,51,join_food_queue,58,
23.05,53,0,5,5,1,3,51,start_food_order,47,
23.05,53,0,5,5,1,3,51,start_ticket_check,61,
23.1,53,0,5,5,0,3,51,ticket_checked,61,
23.1,53,0,6,5,0,3,51,join_food_queue,61,
23.2,53,0,6,5,0,3,51,arrive,118,
23.2,54,0,6,5,0,3,51,join_cashier_queue,118,
23.4,54,0,6,5,0,3,51,arrive,119,
23.4,55,0,6,5,0,3,51,join_cashier_queue,119,
23.6,55,0,6,5,0,3,51,arrive,120,
23.6,56,0,6,5,0,3,51,join_cashier_queue,120,
23.8,56,0,6,5,0,3,51,arrive,121,
23.8,57,0,6,5,0,3,51,join_cashier_queue,121,
24.0,57,0,6,5,0,3,51,arrive,122,
24.0,58,0,6,5,0,3,51,join_cashier_queue,122,
24,58,0,6,4,0,3,51,ticket_purchased,63,
24,58,0,6,4,1,3,51,join_usher_queue,63,
24,57,0,6,5,1,3,51,start_ticket_check,63,
24,57,0,6,5,1,3,51,start_purchase,65,
24.05,57,0,6,5,0,3,51,ticket_checked,63,
24.05,57,0,6,5,0,3,52,enter_theater,63,11.85
24.2,57,0,6,5,0,3,52,arrive,123,
24.2,58,0,6,5,0,3,52,join_cashier_queue,123,
24.4,58,0,6,5,0,3,52,arrive,124,
24.4,59,0,6,5,0,3,52,join_cashier_queue,124,
24.4,59,0,6,4,0,3,52,ticket_purchased,59,
24.4,59,0,6,4,1,3,52,join_usher_queue,59,
24.4,58,0,6,5,1,3,52,start_ticket_check,59,
24.4,58,0,6,5,1,3,52,start_purchase,66,
24.45,58,0,6,5,0,3,52,ticket_checked,59,
24.45,58,0,7,5,0,3,52,join_food_queue,59,
24.6,58,0,7,5,0,3,52,arrive,125,
24.6,59,0,7,5,0,3,52,join_cashier_queue,125,
24.8,59,0,7,5,0,3,52,arrive,126,
24.8,60,0,7,5,0,3,52,join_cashier_queue,126,
25.0,60,0,7,5,0,3,52,arrive,127,
25.0,61,0,7,5,0,3,52,join_cashier_queue,127,
25,61,0,7,4,0,3,52,ticket_purchased,60,
25,61,0,7,4,1,3,52,join_usher_queue,60,
25,61,0,7,3,1,3,52,ticket_purchased,64,
25,61,1,7,3,1,3,52,join_usher_queue,64,
25,60,1,7,4,1,3,52,start_ticket_check,60,
25,59,1,7,5,1,3,52,start_purchase,67,
25,59,1,7,5,1,3,52,start_purchase,68,
25.05,59,1,7,5,0,3,52,ticket_checked,60,
25.05,59,1,7,5,0,3,53,enter_theater,60,13.45
25.05,59,0,7,5,1,3,53,start_ticket_check,64,
25.1,59,0,7,5,1,2,53,food_received,38,
25.1,59,0,7,5,1,2,54,enter_theater,38,17.9
25.1,59,0,7,5,0,2,54,ticket_checked,64,
25.1,59,0,7,5,0,3,54,join_food_queue,64,
25.1,59,0,7,5,0,3,54,start_food_order,46,
25.2,59,0,7,5,0,3,54,arrive,128,
25.2,60,0,7,5,0,3,54,join_cashier_queue,128,
25.2,60,0,7,4,0,3,54,ticket_purchased,62,
25.2,60,0,7,4,1,3,54,join_usher_queue,62,
25.2,59,0,7,5,1,3,54,start_ticket_check,62,
25.2,59,0,7,5,1,3,54,start_purchase,69,
25.25,59,0,7,5,0,3,54,ticket_checked,62,
25.25,59,0,8,5,0,3,54,join_food_queue,62,
25.4,59,0,8,5,0,3,54,arrive,129,
25.4,60,0,8,5,0,3,54,join_cashier_queue,129,
25.6,60,0,8,5,0,3,54,arrive,130,
25.6,61,0,8,5,0,3,54,join_cashier_queue,130,
25.8,61,0,8,5,0,3,54,arrive,131,
25.8,62,0,8,5,0,3,54,join_cashier_queue,131,
26.0,62,0,8,5,0,3,54,arrive,132,
26.0,63,0,8,5,0,3,54,join_cashier_queue,132,
26,63,0,8,4,0,3,54,ticket_purchased,67,
26,63,0,8,4,1,3,54,join_usher_queue,67,
26,62,0,8,5,1,3,54,start_ticket_check,67,
26,62,0,8,5,1,3,54,start_purchase,70,
26.05,62,0,8,5,0,3,54,ticket_checked,67,
26.05,62,0,8,5,0,3,55,enter_theater,67,13.05
26.1,62,0,8,5,0,2,55,food_received,46,
26.1,62,0,8,5,0,2,56,enter_theater,46,17.3
26.1,62,0,7,5,0,3,56,start_food_order,51,
26.2,62,0,7,5,0,3,56,arrive,133,
26.2,63,0,7,5,0,3,56,join_cashier_queue,133,
26.2,63,0,7,4,0,3,56,ticket_purchased,69,
26.2,63,0,7,4,1,3,56,join_usher_queue,69,
26.2,62,0,7,5,1,3,56,start_ticket_check,69,
26.2,62,0,7,5,1,3,56,start_purchase,71,
26.25,62,0,7,5,0,3,56,ticket_checked,69,
26.25,62,0,8,5,0,3,56,join_food_queue,69,
26.4,62,0,8,5,0,3,56,arrive,134,
26.4,63,0,8,5,0,3,56,join_cashier_queue,134,
26.4,63,0,8,4,0,3,56,ticket_purchased,66,
26.4,63,0,8,4,1,3,56,join_usher_queue,66,
26.4,62,0,8,5,1,3,56,start_ticket_check,66,
26.4,62,0,8,5,1,3,56,start_purchase,72,
26.45,62,0,8,5,0,3,56,ticket_checked,66,
26.45,62,0,8,5,0,3,57,enter_theater,66,13.65
26.6,62,0,8,5,0,3,57,arrive,135,
26.6,63,0,8,5,0,3,57,join_cashier_queue,135,
26.8,63,0,8,5,0,3,57,arrive,136,
26.8,64,0,8,5,0,3,57,join_cashier_queue,136,
27.0,64,0,8,5,0,3,57,arrive,137,
27.0,65,0,8,5,0,3,57,join_cashier_queue,137,
27,65,0,8,4,0,3,57,ticket_purchased,65,
27,65,0,8,4,1,3,57,join_usher_queue,65,
27,65,0,8,3,1,3,57,ticket_purchased,68,
27,65,1,8,3,1,3,57,join_usher_queue,68,
27,65,1,8,2,1,3,57,ticket_purchased,70,
27,65,2,8,2,1,3,57,join_usher_queue,70,
27,64,2,8,3,1,3,57,start_ticket_check,65,
27,62,2,8,5,1,3,57,start_purchase,73,
27,62,2,8,5,1,3,57,start_purchase,74,
27,62,2,8,5,1,3,57,start_purchase,75,
27.05,62,2,8,5,0,3,57,ticket_checked,65,
27.05,62,2,8,5,0,3,58,enter_theater,65,14.45
27.05,62,1,8,5,1,3,58,start_ticket_check,68,
27.1,62,1,8,5,1,2,58,food_received,42,
27.1,62,1,8,5,1,2,59,enter_theater,42,19.1
27.1,62,1,8,5,1,1,59,food_received,51,
27.1,62,1,8,5,1,1,60,enter_theater,51,17.3
27.1,62,1,8,5,0,1,60,ticket_checked,68,
27.1,62,1,8,5,0,2,60,join_food_queue,68,
27.1,62,0,7,5,1,3,60,start_food_order,54,
27.1,62,0,7,5,1,3,60,start_food_order,56,
27.1,62,0,7,5,1,3,60,start_ticket_check,70,
27.15,62,0,7,5,0,3,60,ticket_checked,70,
27.15,62,0,7,5,0,3,61,enter_theater,70,13.55
27.2,62,0,7,5,0,3,61,arrive,138,
27.2,63,0,7,5,0,3,61,join_cashier_queue,138,
27.4,63,0,7,5,0,3,61,arrive,139,
27.4,64,0,7,5,0,3,61,join_cashier_queue,139,
27.4,64,0,7,4,0,3,61,ticket_purchased,72,
27.4,64,0,7,4,1,3,61,join_usher_queue,72,
27.4,63,0,7,5,1,3,61,start_ticket_check,72,
27.4,63,0,7,5,1,3,61,start_purchase,76,
27.45,63,0,7,5,0,3,61,ticket_checked,72,
27.45,63,0,7,5,0,3,62,enter_theater,72,13.45
27.6,63,0,7,5,0,3,62,arrive,140,
27.6,64,0,7,5,0,3,62,join_cashier_queue,140,
27.8,64,0,7,5,0,3,62,arrive,141,
27.8,65,0,7,5,0,3,62,join_cashier_queue,141,
28.0,65,0,7,5,0,3,62,arrive,142,
28.0,66,0,7,5,0,3,62,join_cashier_queue,142,
28,66,0,7,4,0,3,62,ticket_purchased,74,
28,66,0,7,4,1,3,62,join_usher_queue,74,
28,65,0,7,5,1,3,62,start_ticket_check,74,
28,65,0,7,5,1,3,62,start_purchase,77,
28.05,65,0,7,5,1,2,62,food_received,47,
28.05,65,0,7,5,1,2,63,enter_theater,47,19.05
28.05,65,0,7,5,0,2,63,ticket_checked,74,
28.05,65,0,7,5,0,2,64,enter_theater,74,13.65
28.05,65,0,6,5,0,3,64,start_food_order,58,
28.2,65,0,6,5,0,3,64,arrive,143,
28.2,66,0,6,5,0,3,64,join_cashier_queue,143,
28.4,66,0,6,5,0,3,64,arrive,144,
28.4,67,0,6,5,0,3,64,join_cashier_queue,144,
28.6,67,0,6,5,0,3,64,arrive,145,
28.6,68,0,6,5,0,3,64,join_cashier_queue,145,
28.8,68,0,6,5,0,3,64,arrive,146,
28.8,69,0,6,5,0,3,64,join_cashier_queue,146,
29.0,69,0,6,5,0,3,64,arrive,147,
29.0,70,0,6,5,0,3,64,join_cashier_queue,147,
29,70,0,6,4,0,3,64,ticket_purchased,75,
29,70,0,6,4,1,3,64,join_usher_queue,75,
29,69,0,6,5,1,3,64,start_ticket_check,75,
29,69,0,6,5,1,3,64,start_purchase,78,
29.05,69,0,6,5,1,2,64,food_received,58,
29.05,69,0,6,5,1,2,65,enter_theater,58,17.85
29.05,69,0,6,5,0,2,65,ticket_checked,75,
29.05,69,0,6,5,0,3,65,join_food_queue,75,
29.05,69,0,6,5,0,3,65,start_food_order,61,
29.1,69,0,6,5,0,2,65,food_received,56,
29.1,69,0,6,5,0,2,66,enter_theater,56,18.3
29.1,69,0,5,5,0,3,66,start_food_order,59,
29.2,69,0,5,5,0,3,66,arrive,148,
29.2,70,0,5,5,0,3,66,join_cashier_queue,148,
29.2,70,0,5,4,0,3,66,ticket_purchased,71,
29.2,70,0,5,4,1,3,66,join_usher_queue,71,
29.2,69,0,5,5,1,3,66,start_ticket_check,71,
29.2,69,0,5,5,1,3,66,start_purchase,79,
29.25,69,0,5,5,0,3,66,ticket_checked,71,
29.25,69,0,6,5,0,3,66,join_food_queue,71,
29.4,69,0,6,5,0,3,66,arrive,149,
29.4,70,0,6,5,0,3,66,join_cashier_queue,149,
29.4,70,0,6,4,0,3,66,ticket_purchased,76,
29.4,70,0,6,4,1,3,66,join_usher_queue,76,
29.4,69,0,6,5,1,3,66,start_ticket_check,76,
29.4,69,0,6,5,1,3,66,start_purchase,80,
29.45,69,0,6,5,0,3,66,ticket_checked,76,
29.45,69,0,7,5,0,3,66,join_food_queue,76,
29.6,69,0,7,5,0,3,66,arrive,150,
29.6,70,0,7,5,0,3,66,join_cashier_queue,150,
29.8,70,0,7,5,0,3,66,arrive,151,
29.8,71,0,7,5,0,3,66,join_cashier_queue,151,
30.0,71,0,7,5,0,3,66,arrive,152,
30.0,72,0,7,5,0,3,66,join_cashier_queue,152,
30,72,0,7,4,0,3,66,ticket_purchased,73,
30,72,0,7,4,1,3,66,join_usher_queue,73,
30,72,0,7,3,1,3,66,ticket_purchased,77,
30,72,1,7,3,1,3,66,join_usher_queue,77,
30,72,1,7,2,1,3,66,ticket_purchased,78,
30,72,2,7,2,1,3,66,join_usher_queue,78,
30,71,2,7,3,1,3,66,start_ticket_check,73,
30,69,2,7,5,1,3,66,start_purchase,81,
30,69,2,7,5,1,3,66,start_purchase,82,
30,69,2,7,5,1,3,66,start_purchase,83,
30.05,69,2,7,5,1,2,66,food_received,61,
30.05,69,2,7,5,1,2,67,enter_theater,61,18.25
30.05,69,2,7,5,0,2,67,ticket_checked,73,
30.05,69,2,7,5,0,3,67,join_food_queue,73,
30.05,69,1,7,5,1,3,67,start_food_order,64,
30.05,69,1,7,5,1,3,67,start_ticket_check,77,
30.1,69,1,7,5,0,3,67,ticket_checked,77,
30.1,69,1,8,5,0,3,67,join_food_queue,77,
30.1,69,0,8,5,1,3,67,start_ticket_check,78,
30.15,69,0,8,5,0,3,67,ticket_checked,78,
30.15,69,0,9,5,0,3,67,join_food_queue,78,
30.2,69,0,9,5,0,3,67,arrive,153,
30.2,70,0,9,5,0,3,67,join_cashier_queue,153,
30.2,70,0,9,4,0,3,67,ticket_purchased,79,
30.2,70,0,9,4,1,3,67,join_usher_queue,79,
30.2,69,0,9,5,1,3,67,start_ticket_check,79,
30.2,69,0,9,5,1,3,67,start_purchase,84,
30.25,69,0,9,5,0,3,67,ticket_checked,79,
30.25,69,0,10,5,0,3,67,join_food_queue,79,
30.4,69,0,10,5,0,3,67,arrive,154,
30.4,70,0,10,5,0,3,67,join_cashier_queue,154,
30.6,70,0,10,5,0,3,67,arrive,155,
30.6,71,0,10,5,0,3,67,join_cashier_queue,155,
30.8,71,0,10,5,0,3,67,arrive,156,
30.8,72,0,10,5,0,3,67,join_cashier_queue,156,
31.0,72,0,10,5,0,3,67,arrive,157,
31.0,73,0,10,5,0,3,67,join_cashier_queue,157,
31,73,0,10,4,0,3,67,ticket_purchased,81,
31,73,0,10,4,1,3,67,join_usher_queue,81,
31,73,0,10,3,1,3,67,ticket_purchased,82,
31,73,1,10,3,1,3,67,join_usher_queue,82,
31,72,1,10,4,1,3,67,start_ticket_check,81,
31,71,1,10,5,1,3,67,start_purchase,85,
31,71,1,10,5,1,3,67,start_purchase,86,
31.05,71,1,10,5,0,3,67,ticket_checked,81,
31.05,71,1,10,5,0,3,68,enter_theater,81,15.25
31.05,71,0,10,5,1,3,68,start_ticket_check,82,
31.1,71,0,10,5,0,3,68,ticket_checked,82,
31.1,71,0,10,5,0,3,69,enter_theater,82,15.1
31.2,71,0,10,5,0,3,69,arrive,158,
31.2,72,0,10,5,0,3,69,join_cashier_queue,158,
31.4,72,0,10,5,0,3,69,arrive,159,
31.4,73,0,10,5,0,3,69,join_cashier_queue,159,
31.6,73,0,10,5,0,3,69,arrive,160,
31.6,74,0,10,5,0,3,69,join_cashier_queue,160,
31.8,74,0,10,5,0,3,69,arrive,161,
31.8,75,0,10,5,0,3,69,join_cashier_queue,161,
32.0,75,0,10,5,0,3,69,arrive,162,
32.0,76,0,10,5,0,3,69,join_cashier_queue,162,
32,76,0,10,4,0,3,69,ticket_purchased,86,
32,76,0,10,4,1,3,69,join_usher_queue,86,
32,75,0,10,5,1,3,69,start_ticket_check,86,
32,75,0,10,5,1,3,69,start_purchase,87,
32.05,75,0,10,5,1,2,69,food_received,64,
32.05,75,0,10,5,1,2,70,enter_theater,64,19.65
32.05,75,0,10,5,0,2,70,ticket_checked,86,
32.05,75,0,10,5,0,3,70,join_food_queue,86,
32.05,75,0,10,5,0,3,70,start_food_order,62,
32.1,75,0,10,5,0,2,70,food_received,54,
32.1,75,0,10,5,0,2,71,enter_theater,54,21.7
32.1,75,0,10,5,0,1,71,food_received,59,
32.1,75,0,10,5,0,1,72,enter_theater,59,20.7
32.1,75,0,8,5,0,3,72,start_food_order,69,
32.1,75,0,8,5,0,3,72,start_food_order,68,
32.2,75,0,8,5,0,3,72,arrive,163,
32.2,76,0,8,5,0,3,72,join_cashier_queue,163,
32.2,76,0,8,4,0,3,72,ticket_purchased,84,
32.2,76,0,8,4,1,3,72,join_usher_queue,84,
32.2,75,0,8,5,1,3,72,start_ticket_check,84,
32.2,75,0,8,5,1,3,72,start_purchase,88,
32.25,75,0,8,5,0,3,72,ticket_checked,84,
32.25,75,0,8,5,0,3,73,enter_theater,84,15.85
32.4,75,0,8,5,0,3,73,arrive,164,
32.4,76,0,8,5,0,3,73,join_cashier_queue,164,
32.4,76,0,8,4,0,3,73,ticket_purchased,80,
32.4,76,0,8,4,1,3,73,join_usher_queue,80,
32.4,75,0,8,5,1,3,73,start_ticket_check,80,
32.4,75,0,8,5,1,3,73,start_purchase,89,
32.45,75,0,8,5,0,3,73,ticket_checked,80,
32.45,75,0,9,5,0,3,73,join_food_queue,80,
32.6,75,0,9,5,0,3,73,arrive,165,
32.6,76,0,9,5,0,3,73,join_cashier_queue,165,
32.8,76,0,9,5,0,3,73,arrive,166,
32.8,77,0,9,5,0,3,73,join_cashier_queue,166,
33.0,77,0,9,5,0,3,73,arrive,167,
33.0,78,0,9,5,0,3,73,join_cashier_queue,167,
33,78,0,9,4,0,3,73,ticket_purchased,83,
33,78,0,9,4,1,3,73,join_usher_queue,83,
33,78,0,9,3,1,3,73,ticket_purchased,87,
33,78,1,9,3,1,3,73,join_usher_queue,87,
33,77,1,9,4,1,3,73,start_ticket_check,83,
33,76,1,9,5,1,3,73,start_purchase,90,
33,76,1,9,5,1,3,73,start_purchase,91,
33.05,76,1,9,5,0,3,73,ticket_checked,83,
33.05,76,1,9,5,0,3,74,enter_theater,83,16.85
33.05,76,0,9,5,1,3,74,start_ticket_check,87,
33.1,76,0,9,5,0,3,74,ticket_checked,87,
33.1,76,0,9,5,0,3,75,enter_theater,87,16.1
33.2,76,0,9,5,0,3,75,arrive,168,
33.2,77,0,9,5,0,3,75,join_cashier_queue,168,
33.2,77,0,9,4,0,3,75,ticket_purchased,88,
33.2,77,0,9,4,1,3,75,join_usher_queue,88,
33.2,76,0,9,5,1,3,75,start_ticket_check,88,
33.2,76,0,9,5,1,3,75,start_purchase,92,
33.25,76,0,9,5,0,3,75,ticket_checked,88,
33.25,76,0,9,5,0,3,76,enter_theater,88,16.05
33.4,76,0,9,5,0,3,76,arrive,169,
33.4,77,0,9,5,0,3,76,join_cashier_queue,169,
33.6,77,0,9,5,0,3,76,arrive,170,
33.6,78,0,9,5,0,3,76,join_cashier_queue,170,
33.8,78,0,9,5,0,3,76,arrive,171,
33.8,79,0,9,5,0,3,76,join_cashier_queue,171,
34.0,79,0,9,5,0,3,76,arrive,172,
34.0,80,0,9,5,0,3,76,join_cashier_queue,172,
34,80,0,9,4,0,3,76,ticket_purchased,85,
34,80,0,9,4,1,3,76,join_usher_queue,85,
34,80,0,9,3,1,3,76,ticket_purchased,90,
34,80,1,9,3,1,3,76,join_usher_queue,90,
34,80,1,9,2,1,3,76,ticket_purchased,91,
34,80,2,9,2,1,3,76,join_usher_queue,91,
34,79,2,9,3,1,3,76,start_ticket_check,85,
34,77,2,9,5,1,3,76,start_purchase,93,
34,77,2,9,5,1,3,76,start_purchase,94,
34,77,2,9,5,1,3,76,start_purchase,95,
34.05,77,2,9,5,0,3,76,ticket_checked,85,
34.05,77,2,10,5,0,3,76,join_food_queue,85,
34.05,77,1,10,5,1,3,76,start_ticket_check,90,
34.1,77,1,10,5,0,3,76,ticket_checked,90,
34.1,77,1,11,5,0,3,76,join_food_queue,90,
34.1,77,0,11,5,1,3,76,start_ticket_check,91,
34.15,77,0,11,5,0,3,76,ticket_checked,91,
34.15,77,0,11,5,0,3,77,enter_theater,91,16.35
34.2,77,0,11,5,0,3,77,arrive,173,
34.2,78,0,11,5,0,3,77,join_cashier_queue,173,
34.4,78,0,11,5,0,3,77,arrive,174,
34.4,79,0,11,5,0,3,77,join_cashier_queue,174,
34.4,79,0,11,4,0,3,77,ticket_purchased,89,
34.4,79,0,11,4,1,3,77,join_usher_queue,89,
34.4,78,0,11,5,1,3,77,start_ticket_check,89,
34.4,78,0,11,5,1,3,77,start_purchase,96,
34.45,78,0,11,5,0,3,77,ticket_checked,89,
34.45,78,0,11,5,0,3,78,enter_theater,89,17.05
34.6,78,0,11,5,0,3,78,arrive,175,
