time_min,cashier_queue,usher_queue,food_queue,cashiers_busy,ushers_busy,servers_busy,total_served,event,moviegoer,wait_time_min
21.8,3,0,0,9,1,3,96,join_usher_queue,93,
21.8,2,0,0,10,1,3,96,start_ticket_check,93,
21.8,2,0,0,10,1,3,96,start_purchase,109,
21.85,2,0,0,10,0,3,96,ticket_checked,93,
21.85,2,0,0,10,0,3,97,enter_theater,93,3.65
22.0,2,0,0,10,0,3,97,arrive,112,
22.0,3,0,0,10,0,3,97,join_cashier_queue,112,
22.0,3,0,0,9,0,3,97,ticket_purchased,103,
22.0,3,0,0,9,1,3,97,join_usher_queue,103,
22.0,2,0,0,10,1,3,97,start_ticket_check,103,
22.0,2,0,0,10,1,3,97,start_purchase,110,
22.0,2,0,0,9,1,3,97,ticket_purchased,104,
22.0,2,1,0,9,1,3,97,join_usher_queue,104,
22.0,1,1,0,10,1,3,97,start_purchase,111,
22.05,1,1,0,10,0,3,97,ticket_checked,103,
22.05,1,1,0,10,0,3,98,enter_theater,103,1.85
22.05,1,0,0,10,1,3,98,start_ticket_check,104,
22.1,1,0,0,10,0,3,98,ticket_checked,104,
22.1,1,0,0,10,0,4,98,join_food_queue,104,
22.1,1,0,0,10,0,4,98,start_food_order,104,
22.2,1,0,0,10,0,4,98,arrive,113,
22.2,2,0,0,10,0,4,98,join_cashier_queue,113,
22.2,2,0,0,9,0,4,98,ticket_purchased,95,
22.2,2,0,0,9,1,4,98,join_usher_queue,95,
22.2,1,0,0,10,1,4,98,start_ticket_check,95,
22.2,1,0,0,10,1,4,98,start_purchase,112,
22.25,1,0,0,10,0,4,98,ticket_checked,95,
22.25,1,0,0,10,0,5,98,join_food_queue,95,
22.25,1,0,0,10,0,5,98,start_food_order,95,
22.4,1,0,0,10,0,5,98,arrive,114,
22.4,2,0,0,10,0,5,98,join_cashier_queue,114,
22.4,2,0,0,9,0,5,98,ticket_purchased,97,
22.4,2,0,0,9,1,5,98,join_usher_queue,97,
22.4,2,0,0,8,1,5,98,ticket_purchased,106,
22.4,2,1,0,8,1,5,98,join_usher_queue,106,
22.4,1,1,0,9,1,5,98,start_ticket_check,97,
22.4,0,1,0,10,1,5,98,start_purchase,113,
22.4,0,1,0,10,1,5,98,start_purchase,114,
22.45,0,1,0,10,0,5,98,ticket_checked,97,
22.45,0,1,0,10,0,6,98,join_food_queue,97,
22.45,0,0,0,10,1,6,98,start_food_order,97,
22.45,0,0,0,10,1,6,98,start_ticket_check,106,
22.5,0,0,0,10,0,6,98,ticket_checked,106,
22.5,0,0,0,10,0,7,98,join_food_queue,106,
22.5,0,0,0,10,0,7,98,start_food_order,106,
22.6,0,0,0,10,0,7,98,arrive,115,
22.6,1,0,0,10,0,7,98,join_cashier_queue,115,
22.6,1,0,0,9,0,7,98,ticket_purchased,100,
22.6,1,0,0,9,1,7,98,join_usher_queue,100,
22.6,1,0,0,8,1,7,98,ticket_purchased,107,
22.6,1,1,0,8,1,7,98,join_usher_queue,107,
22.6,0,1,0,9,1,7,98,start_ticket_check,100,
22.6,0,1,0,9,1,7,98,start_purchase,115,
22.65,0,1,0,9,0,7,98,ticket_checked,100,
22.65,0,1,0,9,0,7,99,enter_theater,100,3.05
22.65,0,0,0,9,1,7,99,start_ticket_check,107,
22.7,0,0,0,9,0,7,99,ticket_checked,107,
22.7,0,0,0,9,0,8,99,join_food_queue,107,
22.7,0,0,0,9,0,8,99,start_food_order,107,
22.8,0,0,0,9,0,8,99,arrive,116,
22.8,0,0,0,10,0,8,99,join_cashier_queue,116,
22.8,0,0,0,10,0,8,99,start_purchase,116,
22.85,0,0,0,10,0,7,99,food_received,82,
22.85,0,0,0,10,0,7,100,enter_theater,82,6.85
23.0,0,0,0,10,0,7,100,arrive,117,
23.0,1,0,0,10,0,7,100,join_cashier_queue,117,
23.2,1,0,0,10,0,7,100,arrive,118,
23.2,2,0,0,10,0,7,100,join_cashier_queue,118,
23.2,2,0,0,9,0,7,100,ticket_purchased,105,
23.2,2,0,0,9,1,7,100,join_usher_queue,105,
23.2,1,0,0,10,1,7,100,start_ticket_check,105,
23.2,1,0,0,10,1,7,100,start_purchase,117,
23.25,1,0,0,10,1,6,100,food_received,95,
23.25,1,0,0,10,1,6,101,enter_theater,95,4.65
23.25,1,0,0,10,0,6,101,ticket_checked,105,
23.25,1,0,0,10,0,7,101,join_food_queue,105,
23.25,1,0,0,10,0,7,101,start_food_order,105,
23.4,1,0,0,10,0,7,101,arrive,119,
23.4,2,0,0,10,0,7,101,join_cashier_queue,119,
23.5,2,0,0,10,0,6,101,food_received,106,
23.5,2,0,0,10,0,6,102,enter_theater,106,2.7
23.6,2,0,0,10,0,6,102,arrive,120,
23.6,3,0,0,10,0,6,102,join_cashier_queue,120,
23.6,3,0,0,9,0,6,102,ticket_purchased,108,
23.6,3,0,0,9,1,6,102,join_usher_queue,108,
23.6,2,0,0,10,1,6,102,start_ticket_check,108,
23.6,2,0,0,10,1,6,102,start_purchase,118,
23.65,2,0,0,10,0,6,102,ticket_checked,108,
23.65,2,0,0,10,0,7,102,join_food_queue,108,
23.65,2,0,0,10,0,7,102,start_food_order,108,
23.7,2,0,0,10,0,6,102,food_received,107,
23.7,2,0,0,10,0,6,103,enter_theater,107,2.7
23.8,2,0,0,10,0,6,103,arrive,121,
23.8,3,0,0,10,0,6,103,join_cashier_queue,121,
23.8,3,0,0,9,0,6,103,ticket_purchased,109,
23.8,3,0,0,9,1,6,103,join_usher_queue,109,
23.8,2,0,0,10,1,6,103,start_ticket_check,109,
23.8,2,0,0,10,1,6,103,start_purchase,119,
23.85,2,0,0,10,0,6,103,ticket_checked,109,
23.85,2,0,0,10,0,7,103,join_food_queue,109,
23.85,2,0,0,10,0,7,103,start_food_order,109,
24.0,2,0,0,10,0,7,103,arrive,122,
24.0,3,0,0,10,0,7,103,join_cashier_queue,122,
24.1,3,0,0,10,0,6,103,food_received,104,
24.1,3,0,0,10,0,6,104,enter_theater,104,3.7
24.2,3,0,0,10,0,6,104,arrive,123,
24.2,4,0,0,10,0,6,104,join_cashier_queue,123,
24.2,4,0,0,9,0,6,104,ticket_purchased,112,
24.2,4,0,0,9,1,6,104,join_usher_queue,112,
24.2,4,0,0,8,1,6,104,ticket_purchased,117,
24.2,4,1,0,8,1,6,104,join_usher_queue,117,
24.2,3,1,0,9,1,6,104,start_ticket_check,112,
24.2,2,1,0,10,1,6,104,start_purchase,120,
24.2,2,1,0,10,1,6,104,start_purchase,121,
24.25,2,1,0,10,1,5,104,food_received,105,
24.25,2,1,0,10,1,5,105,enter_theater,105,3.65
24.25,2,1,0,10,0,5,105,ticket_checked,112,
24.25,2,1,0,10,0,6,105,join_food_queue,112,
24.25,2,0,0,10,1,6,105,start_food_order,112,
24.25,2,0,0,10,1,6,105,start_ticket_check,117,
24.3,2,0,0,10,0,6,105,ticket_checked,117,
24.3,2,0,0,10,0,7,105,join_food_queue,117,
24.3,2,0,0,10,0,7,105,start_food_order,117,
24.4,2,0,0,10,0,7,105,arrive,124,
24.4,3,0,0,10,0,7,105,join_cashier_queue,124,
24.6,3,0,0,10,0,7,105,arrive,125,
24.6,4,0,0,10,0,7,105,join_cashier_queue,125,
24.8,4,0,0,10,0,7,105,arrive,126,
24.8,5,0,0,10,0,7,105,join_cashier_queue,126,
25.0,5,0,0,10,0,7,105,arrive,127,
25.0,6,0,0,10,0,7,105,join_cashier_queue,127,
25.0,6,0,0,9,0,7,105,ticket_purchased,110,
25.0,6,0,0,9,1,7,105,join_usher_queue,110,
25.0,5,0,0,10,1,7,105,start_ticket_check,110,
25.0,5,0,0,10,1,7,105,start_purchase,122,
25.0,5,0,0,9,1,7,105,ticket_purchased,111,
25.0,5,1,0,9,1,7,105,join_usher_queue,111,
25.0,4,1,0,10,1,7,105,start_purchase,123,
25.05,4,1,0,10,0,7,105,ticket_checked,110,
25.05,4,1,0,10,0,7,106,enter_theater,110,3.45
25.05,4,0,0,10,1,7,106,start_ticket_check,111,
25.1,4,0,0,10,0,7,106,ticket_checked,111,
25.1,4,0,0,10,0,7,107,enter_theater,111,3.3
25.2,4,0,0,10,0,7,107,arrive,128,
25.2,5,0,0,10,0,7,107,join_cashier_queue,128,
25.2,5,0,0,9,0,7,107,ticket_purchased,120,
25.2,5,0,0,9,1,7,107,join_usher_queue,120,
25.2,4,0,0,10,1,7,107,start_ticket_check,120,
25.2,4,0,0,10,1,7,107,start_purchase,124,
25.25,4,0,0,10,1,6,107,food_received,96,
25.25,4,0,0,10,1,6,108,enter_theater,96,6.45
25.25,4,0,0,10,0,6,108,ticket_checked,120,
25.25,4,0,0,10,0,6,109,enter_theater,120,1.65
25.4,4,0,0,10,0,6,109,arrive,129,
25.4,5,0,0,10,0,6,109,join_cashier_queue,129,
25.4,5,0,0,9,0,6,109,ticket_purchased,113,
25.4,5,0,0,9,1,6,109,join_usher_queue,113,
25.4,5,0,0,8,1,6,109,ticket_purchased,114,
25.4,5,1,0,8,1,6,109,join_usher_queue,114,
25.4,4,1,0,9,1,6,109,start_ticket_check,113,
25.4,3,1,0,10,1,6,109,start_purchase,125,
25.4,3,1,0,10,1,6,109,start_purchase,126,
25.45,3,1,0,10,1,5,109,food_received,99,
25.45,3,1,0,10,1,5,110,enter_theater,99,6.05
25.45,3,1,0,10,1,4,110,food_received,97,
25.45,3,1,0,10,1,4,111,enter_theater,97,6.45
25.45,3,1,0,10,0,4,111,ticket_checked,113,
25.45,3,1,0,10,0,4,112,enter_theater,113,3.25
25.45,3,0,0,10,1,4,112,start_ticket_check,114,
25.5,3,0,0,10,0,4,112,ticket_checked,114,
25.5,3,0,0,10,0,5,112,join_food_queue,114,
25.5,3,0,0,10,0,5,112,start_food_order,114,
25.6,3,0,0,10,0,5,112,arrive,130,
25.6,4,0,0,10,0,5,112,join_cashier_queue,130,
25.6,4,0,0,9,0,5,112,ticket_purchased,115,
25.6,4,0,0,9,1,5,112,join_usher_queue,115,
25.6,3,0,0,10,1,5,112,start_ticket_check,115,
25.6,3,0,0,10,1,5,112,start_purchase,127,
25.65,3,0,0,10,0,5,112,ticket_checked,115,
25.65,3,0,0,10,0,5,113,enter_theater,115,3.05
25.65,3,0,0,10,0,4,113,food_received,108,
25.65,3,0,0,10,0,4,114,enter_theater,108,4.45
25.8,3,0,0,10,0,4,114,arrive,131,
25.8,4,0,0,10,0,4,114,join_cashier_queue,131,
25.8,4,0,0,9,0,4,114,ticket_purchased,116,
25.8,4,0,0,9,1,4,114,join_usher_queue,116,
25.8,3,0,0,10,1,4,114,start_ticket_check,116,
25.8,3,0,0,10,1,4,114,start_purchase,128,
25.8,3,0,0,9,1,4,114,ticket_purchased,119,
25.8,3,1,0,9,1,4,114,join_usher_queue,119,
25.8,2,1,0,10,1,4,114,start_purchase,129,
25.85,2,1,0,10,0,4,114,ticket_checked,116,
25.85,2,1,0,10,0,4,115,enter_theater,116,3.05
25.85,2,0,0,10,1,4,115,start_ticket_check,119,
25.9,2,0,0,10,0,4,115,ticket_checked,119,
25.9,2,0,0,10,0,5,115,join_food_queue,119,
25.9,2,0,0,10,0,5,115,start_food_order,119,
26.0,2,0,0,10,0,5,115,arrive,132,
26.0,3,0,0,10,0,5,115,join_cashier_queue,132,
26.2,3,0,0,10,0,5,115,arrive,133,
26.2,4,0,0,10,0,5,115,join_cashier_queue,133,
26.2,4,0,0,9,0,5,115,ticket_purchased,124,
26.2,4,0,0,9,1,5,115,join_usher_queue,124,
26.2,3,0,0,10,1,5,115,start_ticket_check,124,
26.2,3,0,0,10,1,5,115,start_purchase,130,
26.25,3,0,0,10,0,5,115,ticket_checked,124,
26.25,3,0,0,10,0,6,115,join_food_queue,124,
26.25,3,0,0,10,0,6,115,start_food_order,124,
26.4,3,0,0,10,0,6,115,arrive,134,
26.4,4,0,0,10,0,6,115,join_cashier_queue,134,
26.4,4,0,0,9,0,6,115,ticket_purchased,125,
26.4,4,0,0,9,1,6,115,join_usher_queue,125,
26.4,3,0,0,10,1,6,115,start_ticket_check,125,
26.4,3,0,0,10,1,6,115,start_purchase,131,
26.45,3,0,0,10,0,6,115,ticket_checked,125,
26.45,3,0,0,10,0,7,115,join_food_queue,125,
26.45,3,0,0,10,0,7,115,start_food_order,125,
26.6,3,0,0,10,0,7,115,arrive,135,
26.6,4,0,0,10,0,7,115,join_cashier_queue,135,
26.6,4,0,0,9,0,7,115,ticket_purchased,118,
26.6,4,0,0,9,1,7,115,join_usher_queue,118,
26.6,3,0,0,10,1,7,115,start_ticket_check,118,
26.6,3,0,0,10,1,7,115,start_purchase,132,
26.65,3,0,0,10,0,7,115,ticket_checked,118,
26.65,3,0,0,10,0,8,115,join_food_queue,118,
26.65,3,0,0,10,0,8,115,start_food_order,118,
26.8,3,0,0,10,0,8,115,arrive,136,
26.8,4,0,0,10,0,8,115,join_cashier_queue,136,
26.8,4,0,0,9,0,8,115,ticket_purchased,128,
26.8,4,0,0,9,1,8,115,join_usher_queue,128,
26.8,3,0,0,10,1,8,115,start_ticket_check,128,
26.8,3,0,0,10,1,8,115,start_purchase,133,
26.8,3,0,0,9,1,8,115,ticket_purchased,129,
26.8,3,1,0,9,1,8,115,join_usher_queue,129,
26.8,2,1,0,10,1,8,115,start_purchase,134,
26.85,2,1,0,10,0,8,115,ticket_checked,128,
26.85,2,1,0,10,0,8,116,enter_theater,128,1.65
26.85,2,0,0,10,1,8,116,start_ticket_check,129,
26.9,2,0,0,10,1,7,116,food_received,119,
26.9,2,0,0,10,1,7,117,enter_theater,119,3.5
26.9,2,0,0,10,0,7,117,ticket_checked,129,
26.9,2,0,0,10,0,7,118,enter_theater,129,1.5
27.0,2,0,0,10,0,7,118,arrive,137,
27.0,3,0,0,10,0,7,118,join_cashier_queue,137,
27.2,3,0,0,10,0,7,118,arrive,138,
27.2,4,0,0,10,0,7,118,join_cashier_queue,138,
27.2,4,0,0,9,0,7,118,ticket_purchased,121,
27.2,4,0,0,9,1,7,118,join_usher_queue,121,
27.2,3,0,0,10,1,7,118,start_ticket_check,121,
27.2,3,0,0,10,1,7,118,start_purchase,135,
27.25,3,0,0,10,0,7,118,ticket_checked,121,
27.25,3,0,0,10,0,8,118,join_food_queue,121,
27.25,3,0,0,10,0,8,118,start_food_order,121,
27.4,3,0,0,10,0,8,118,arrive,139,
27.4,4,0,0,10,0,8,118,join_cashier_queue,139,
27.4,4,0,0,9,0,8,118,ticket_purchased,126,
27.4,4,0,0,9,1,8,118,join_usher_queue,126,
27.4,3,0,0,10,1,8,118,start_ticket_check,126,
27.4,3,0,0,10,1,8,118,start_purchase,136,
27.45,3,0,0,10,0,8,118,ticket_checked,126,
27.45,3,0,0,10,0,9,118,join_food_queue,126,
27.45,3,0,0,10,0,9,118,start_food_order,126,
27.6,3,0,0,10,0,9,118,arrive,140,
27.6,4,0,0,10,0,9,118,join_cashier_queue,140,
27.6,4,0,0,9,0,9,118,ticket_purchased,127,
27.6,4,0,0,9,1,9,118,join_usher_queue,127,
27.6,3,0,0,10,1,9,118,start_ticket_check,127,
27.6,3,0,0,10,1,9,118,start_purchase,137,
27.6,3,0,0,9,1,9,118,ticket_purchased,132,
27.6,3,1,0,9,1,9,118,join_usher_queue,132,
27.6,2,1,0,10,1,9,118,start_purchase,138,
27.65,2,1,0,10,0,9,118,ticket_checked,127,
27.65,2,1,0,10,0,10,118,join_food_queue,127,
27.65,2,0,0,10,1,10,118,start_food_order,127,
27.65,2,0,0,10,1,10,118,start_ticket_check,132,
27.7,2,0,0,10,0,10,118,ticket_checked,132,
27.7,2,0,0,10,0,11,118,join_food_queue,132,
27.7,2,0,0,10,0,11,118,start_food_order,132,
27.8,2,0,0,10,0,11,118,arrive,141,
27.8,3,0,0,10,0,11,118,join_cashier_queue,141,
27.8,3,0,0,9,0,11,118,ticket_purchased,134,
27.8,3,0,0,9,1,11,118,join_usher_queue,134,
27.8,2,0,0,10,1,11,118,start_ticket_check,134,
27.8,2,0,0,10,1,11,118,start_purchase,139,
27.85,2,0,0,10,0,11,118,ticket_checked,134,
27.85,2,0,0,10,0,12,118,join_food_queue,134,
27.85,2,0,0,10,0,12,118,start_food_order,134,
28.0,2,0,0,10,0,12,118,arrive,142,
28.0,3,0,0,10,0,12,118,join_cashier_queue,142,
28.0,3,0,0,9,0,12,118,ticket_purchased,122,
28.0,3,0,0,9,1,12,118,join_usher_queue,122,
28.0,2,0,0,10,1,12,118,start_ticket_check,122,
28.0,2,0,0,10,1,12,118,start_purchase,140,
28.0,2,0,0,9,1,12,118,ticket_purchased,123,
28.0,2,1,0,9,1,12,118,join_usher_queue,123,
28.0,1,1,0,10,1,12,118,start_purchase,141,
28.05,1,1,0,10,0,12,118,ticket_checked,122,
28.05,1,1,0,10,0,12,119,enter_theater,122,4.05
28.05,1,0,0,10,1,12,119,start_ticket_check,123,
28.1,1,0,0,10,0,12,119,ticket_checked,123,
28.1,1,0,0,10,0,12,120,enter_theater,123,3.9
28.2,1,0,0,10,0,12,120,arrive,143,
28.2,2,0,0,10,0,12,120,join_cashier_queue,143,
28.3,2,0,0,10,0,11,120,food_received,117,
28.3,2,0,0,10,0,11,121,enter_theater,117,5.3
28.4,2,0,0,10,0,11,121,arrive,144,
28.4,3,0,0,10,0,11,121,join_cashier_queue,144,
28.4,3,0,0,9,0,11,121,ticket_purchased,131,
28.4,3,0,0,9,1,11,121,join_usher_queue,131,
28.4,2,0,0,10,1,11,121,start_ticket_check,131,
28.4,2,0,0,10,1,11,121,start_purchase,142,
28.45,2,0,0,10,0,11,121,ticket_checked,131,
28.45,2,0,0,10,0,12,121,join_food_queue,131,
28.45,2,0,0,10,0,12,121,start_food_order,131,
28.5,2,0,0,10,0,11,121,food_received,114,
28.5,2,0,0,10,0,11,122,enter_theater,114,6.1
28.6,2,0,0,10,0,11,122,arrive,145,
28.6,3,0,0,10,0,11,122,join_cashier_queue,145,
28.6,3,0,0,9,0,11,122,ticket_purchased,138,
28.6,3,0,0,9,1,11,122,join_usher_queue,138,
28.6,2,0,0,10,1,11,122,start_ticket_check,138,
28.6,2,0,0,10,1,11,122,start_purchase,143,
28.65,2,0,0,10,0,11,122,ticket_checked,138,
28.65,2,0,0,10,0,11,123,enter_theater,138,1.45
28.8,2,0,0,10,0,11,123,arrive,146,
28.8,3,0,0,10,0,11,123,join_cashier_queue,146,
28.8,3,0,0,9,0,11,123,ticket_purchased,133,
28.8,3,0,0,9,1,11,123,join_usher_queue,133,
28.8,2,0,0,10,1,11,123,start_ticket_check,133,
28.8,2,0,0,10,1,11,123,start_purchase,144,
28.85,2,0,0,10,0,11,123,ticket_checked,133,
28.85,2,0,0,10,0,12,123,join_food_queue,133,
28.85,2,0,0,10,0,12,123,start_food_order,133,
28.85,2,0,0,10,0,11,123,food_received,109,
28.85,2,0,0,10,0,11,124,enter_theater,109,7.45
29.0,2,0,0,10,0,11,124,arrive,147,
29.0,3,0,0,10,0,11,124,join_cashier_queue,147,
29.0,3,0,0,9,0,11,124,ticket_purchased,140,
29.0,3,0,0,9,1,11,124,join_usher_queue,140,
29.0,2,0,0,10,1,11,124,start_ticket_check,140,
29.0,2,0,0,10,1,11,124,start_purchase,145,
29.05,2,0,0,10,0,11,124,ticket_checked,140,
29.05,2,0,0,10,0,12,124,join_food_queue,140,
29.05,2,0,0,10,0,12,124,start_food_order,140,
29.2,2,0,0,10,0,12,124,arrive,148,
29.2,3,0,0,10,0,12,124,join_cashier_queue,148,
29.2,3,0,0,9,0,12,124,ticket_purchased,130,
29.2,3,0,0,9,1,12,124,join_usher_queue,130,
29.2,2,0,0,10,1,12,124,start_ticket_check,130,
29.2,2,0,0,10,1,12,124,start_purchase,146,
29.25,2,0,0,10,1,11,124,food_received,112,
29.25,2,0,0,10,1,11,125,enter_theater,112,7.25
29.25,2,0,0,10,0,11,125,ticket_checked,130,
29.25,2,0,0,10,0,11,126,enter_theater,130,3.65
29.4,2,0,0,10,0,11,126,arrive,149,
29.4,3,0,0,10,0,11,126,join_cashier_queue,149,
29.4,3,0,0,9,0,11,126,ticket_purchased,136,
29.4,3,0,0,9,1,11,126,join_usher_queue,136,
29.4,2,0,0,10,1,11,126,start_ticket_check,136,
29.4,2,0,0,10,1,11,126,start_purchase,147,
29.45,2,0,0,10,1,10,126,food_received,125,
29.45,2,0,0,10,1,10,127,enter_theater,125,4.85
29.45,2,0,0,10,1,9,127,food_received,126,
29.45,2,0,0,10,1,9,128,enter_theater,126,4.65
29.45,2,0,0,10,1,8,128,food_received,131,
29.45,2,0,0,10,1,8,129,enter_theater,131,3.65
29.45,2,0,0,10,0,8,129,ticket_checked,136,
29.45,2,0,0,10,0,8,130,enter_theater,136,2.65
29.6,2,0,0,10,0,8,130,arrive,150,
29.6,3,0,0,10,0,8,130,join_cashier_queue,150,
29.6,3,0,0,9,0,8,130,ticket_purchased,137,
29.6,3,0,0,9,1,8,130,join_usher_queue,137,
29.6,2,0,0,10,1,8,130,start_ticket_check,137,
29.6,2,0,0,10,1,8,130,start_purchase,148,
29.65,2,0,0,10,0,8,130,ticket_checked,137,
29.65,2,0,0,10,0,9,130,join_food_queue,137,
29.65,2,0,0,10,0,9,130,start_food_order,137,
29.65,2,0,0,10,0,8,130,food_received,118,
29.65,2,0,0,10,0,8,131,enter_theater,118,6.45
29.8,2,0,0,10,0,8,131,arrive,151,
29.8,3,0,0,10,0,8,131,join_cashier_queue,151,
29.8,3,0,0,9,0,8,131,ticket_purchased,139,
29.8,3,0,0,9,1,8,131,join_usher_queue,139,
29.8,2,0,0,10,1,8,131,start_ticket_check,139,
29.8,2,0,0,10,1,8,131,start_purchase,149,
29.85,2,0,0,10,1,7,131,food_received,133,
29.85,2,0,0,10,1,7,132,enter_theater,133,3.65
29.85,2,0,0,10,0,7,132,ticket_checked,139,
29.85,2,0,0,10,0,8,132,join_food_queue,139,
29.85,2,0,0,10,0,8,132,start_food_order,139,
30.0,2,0,0,10,0,8,132,arrive,152,
30.0,3,0,0,10,0,8,132,join_cashier_queue,152,
30.2,3,0,0,10,0,8,132,arrive,153,
30.2,4,0,0,10,0,8,132,join_cashier_queue,153,
30.2,4,0,0,9,0,8,132,ticket_purchased,135,
30.2,4,0,0,9,1,8,132,join_usher_queue,135,
30.2,4,0,0,8,1,8,132,ticket_purchased,146,
30.2,4,1,0,8,1,8,132,join_usher_queue,146,
30.2,3,1,0,9,1,8,132,start_ticket_check,135,
30.2,2,1,0,10,1,8,132,start_purchase,150,
30.2,2,1,0,10,1,8,132,start_purchase,151,
30.25,2,1,0,10,0,8,132,ticket_checked,135,
30.25,2,1,0,10,0,9,132,join_food_queue,135,
30.25,2,0,0,10,1,9,132,start_food_order,135,
30.25,2,0,0,10,1,9,132,start_ticket_check,146,
30.3,2,0,0,10,0,9,132,ticket_checked,146,
30.3,2,0,0,10,0,10,132,join_food_queue,146,
30.3,2,0,0,10,0,10,132,start_food_order,146,
30.4,2,0,0,10,0,10,132,arrive,154,
30.4,3,0,0,10,0,10,132,join_cashier_queue,154,
30.4,3,0,0,9,0,10,132,ticket_purchased,142,
30.4,3,0,0,9,1,10,132,join_usher_queue,142,
30.4,2,0,0,10,1,10,132,start_ticket_check,142,
30.4,2,0,0,10,1,10,132,start_purchase,152,
30.45,2,0,0,10,0,10,132,ticket_checked,142,
30.45,2,0,0,10,0,10,133,enter_theater,142,2.45
30.6,2,0,0,10,0,10,133,arrive,155,
30.6,3,0,0,10,0,10,133,join_cashier_queue,155,
30.65,3,0,0,10,0,9,133,food_received,137,
30.65,3,0,0,10,0,9,134,enter_theater,137,3.65
30.7,3,0,0,10,0,8,134,food_received,132,
30.7,3,0,0,10,0,8,135,enter_theater,132,4.7
30.8,3,0,0,10,0,8,135,arrive,156,
30.8,4,0,0,10,0,8,135,join_cashier_queue,156,
30.8,4,0,0,9,0,8,135,ticket_purchased,144,
30.8,4,0,0,9,1,8,135,join_usher_queue,144,
30.8,3,0,0,10,1,8,135,start_ticket_check,144,
30.8,3,0,0,10,1,8,135,start_purchase,153,
30.8,3,0,0,9,1,8,135,ticket_purchased,149,
30.8,3,1,0,9,1,8,135,join_usher_queue,149,
30.8,2,1,0,10,1,8,135,start_purchase,154,
30.85,2,1,0,10,0,8,135,ticket_checked,144,
30.85,2,1,0,10,0,9,135,join_food_queue,144,
30.85,2,0,0,10,1,9,135,start_food_order,144,
30.85,2,0,0,10,1,9,135,start_ticket_check,149,
30.85,2,0,0,10,1,8,135,food_received,134,
30.85,2,0,0,10,1,8,136,enter_theater,134,4.45
30.9,2,0,0,10,0,8,136,ticket_checked,149,
30.9,2,0,0,10,0,9,136,join_food_queue,149,
30.9,2,0,0,10,0,9,136,start_food_order,149,
31.0,2,0,0,10,0,9,136,arrive,157,
31.0,3,0,0,10,0,9,136,join_cashier_queue,157,
31.0,3,0,0,9,0,9,136,ticket_purchased,145,
31.0,3,0,0,9,1,9,136,join_usher_queue,145,
31.0,2,0,0,10,1,9,136,start_ticket_check,145,
31.0,2,0,0,10,1,9,136,start_purchase,155,
31.0,2,0,0,9,1,9,136,ticket_purchased,141,
31.0,2,1,0,9,1,9,136,join_usher_queue,141,
31.0,1,1,0,10,1,9,136,start_purchase,156,
31.05,1,1,0,10,0,9,136,ticket_checked,145,
31.05,1,1,0,10,0,10,136,join_food_queue,145,
31.05,1,0,0,10,1,10,136,start_food_order,145,
31.05,1,0,0,10,1,10,136,start_ticket_check,141,
31.1,1,0,0,10,0,10,136,ticket_checked,141,
31.1,1,0,0,10,0,11,136,join_food_queue,141,
31.1,1,0,0,10,0,11,136,start_food_order,141,
31.2,1,0,0,10,0,11,136,arrive,158,
31.2,2,0,0,10,0,11,136,join_cashier_queue,158,
31.2,2,0,0,9,0,11,136,ticket_purchased,150,
31.2,2,0,0,9,1,11,136,join_usher_queue,150,
31.2,1,0,0,10,1,11,136,start_ticket_check,150,
31.2,1,0,0,10,1,11,136,start_purchase,157,
31.25,1,0,0,10,1,10,136,food_received,124,
31.25,1,0,0,10,1,10,137,enter_theater,124,6.85
31.25,1,0,0,10,0,10,137,ticket_checked,150,
31.25,1,0,0,10,0,11,137,join_food_queue,150,
31.25,1,0,0,10,0,11,137,start_food_order,150,
31.3,1,0,0,10,0,10,137,food_received,146,
31.3,1,0,0,10,0,10,138,enter_theater,146,2.5
31.4,1,0,0,10,0,10,138,arrive,159,
31.4,2,0,0,10,0,10,138,join_cashier_queue,159,
31.6,2,0,0,10,0,10,138,arrive,160,
31.6,3,0,0,10,0,10,138,join_cashier_queue,160,
31.6,3,0,0,9,0,10,138,ticket_purchased,143,
31.6,3,0,0,9,1,10,138,join_usher_queue,143,
31.6,2,0,0,10,1,10,138,start_ticket_check,143,
31.6,2,0,0,10,1,10,138,start_purchase,158,
31.65,2,0,0,10,0,10,138,ticket_checked,143,
31.65,2,0,0,10,0,10,139,enter_theater,143,3.45
31.8,2,0,0,10,0,10,139,arrive,161,
31.8,3,0,0,10,0,10,139,join_cashier_queue,161,
31.8,3,0,0,9,0,10,139,ticket_purchased,153,
31.8,3,0,0,9,1,10,139,join_usher_queue,153,
31.8,2,0,0,10,1,10,139,start_ticket_check,153,
31.8,2,0,0,10,1,10,139,start_purchase,159,
31.85,2,0,0,10,0,10,139,ticket_checked,153,
31.85,2,0,0,10,0,11,139,join_food_queue,153,
31.85,2,0,0,10,0,11,139,start_food_order,153,
32.0,2,0,0,10,0,11,139,arrive,162,
32.0,3,0,0,10,0,11,139,join_cashier_queue,162,
32.05,3,0,0,10,0,10,139,food_received,140,
32.05,3,0,0,10,0,10,140,enter_theater,140,4.45
32.2,3,0,0,10,0,10,140,arrive,163,
32.2,4,0,0,10,0,10,140,join_cashier_queue,163,
32.2,4,0,0,9,0,10,140,ticket_purchased,151,
32.2,4,0,0,9,1,10,140,join_usher_queue,151,
